4978533,omega,0.499724883,0.500275117,phi,0.30219524,0.403298956,0.294505804,count precision recall f1 iter,1,0.2,0.2,0.2,28,04:51.4
4324571,omega,0.499819584,0.500180416,phi,0.334261922,0.331912895,0.333825183,count precision recall f1 iter,1,0.2,0.125,0.153846154,31,06:16.4
748573,omega,0.500101061,0.499898939,phi,0.340572944,0.335487806,0.323939251,count precision recall f1 iter,0,0,0,0,30,07:21.1
11080150,omega,0.499860524,0.500139476,phi,0.312923608,0.374099765,0.312976627,count precision recall f1 iter,1,0.2,0.333333333,0.25,18,08:13.3
3680878,omega,0.500519786,0.499480214,phi,0.339374417,0.320514315,0.340111268,count precision recall f1 iter,0,0,0,0,16,09:20.7
4697801,omega,0.500011317,0.499988683,phi,0.26014198,0.485775406,0.254082614,count precision recall f1 iter,1,0.2,0.25,0.222222222,25,09:24.5
687857,omega,0.500018802,0.499981198,phi,0.455799663,3.30E-06,0.544197042,count precision recall f1 iter,1,0.2,0.333333333,0.25,13,09:24.7
3921987,omega,0.501663236,0.498336764,phi,0.342320272,0.318517622,0.339162106,count precision recall f1 iter,1,0.2,0.166666667,0.181818182,15,10:25.1
7101956,omega,0.500122412,0.499877588,phi,0.33296338,0.335714154,0.331322466,count precision recall f1 iter,1,0.2,0.333333333,0.25,15,11:46.7
123208,omega,0.50219897,0.49780103,phi,0.247069776,0.508675534,0.24425469,count precision recall f1 iter,1,0.2,0.166666667,0.181818182,16,12:29.0
959718,omega,0.50092823,0.49907177,phi,0.340308387,0.321818952,0.337872661,count precision recall f1 iter,0,0,0,0,16,13:36.7
9102538,omega,0.500201098,0.499798902,phi,0.317402473,0.366666586,0.315930941,count precision recall f1 iter,1,0.2,0.333333333,0.25,21,14:01.7
1523191,omega,0.500530275,0.499469725,phi,0.335027922,0.330170277,0.334801801,count precision recall f1 iter,1,0.2,0.25,0.222222222,27,14:33.1
